metier_name,met,stock,sz group 1,sz group 2,sz group 3,sz group 4,sz group 5,sz group 6,sz group 7,sz group 8,sz group 9,sz group 10,sz group 11,sz group 12,sz group 13,sz group 14
dts_longline_2,1,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
dts_longline_2,1,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
dts_longline_3,2,SAB,0.011602796666666667,0.027321842857142856,0.08142752857142857,0.21353914285714287,0.43708385714285714,0.6580727142857143,0.7862435714285714,0.8381958571428572,0.8559771428571429,0.8616918571428571,0.8634904285714285,0.8640527142857143,0.8642228333333333,0.864262
dts_longline_3,2,SJU,3.04244e-8,4.44368875e-6,4.2729223333333336e-4,0.025466932499999997,0.20386966666666667,0.58192475,0.8121166666666667,0.69689375,0.283507,0.050499125,0.0029808716666666667,1.0533246500000001e-4,8.001998999999999e-7,2.12638e-8
dts_longline_3,2,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
dts_longline_3,2,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
dts_longline_3,2,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
dts_longline_3,2,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
dts_longline_4,3,SAB,0.011602796666666667,0.027321842857142856,0.08142752857142857,0.21353914285714287,0.43708385714285714,0.6580727142857143,0.7862435714285714,0.8381958571428572,0.8559771428571429,0.8616918571428571,0.8634904285714285,0.8640527142857143,0.8642228333333333,0.864262
dts_longline_4,3,SJU,3.04244e-8,4.44368875e-6,4.2729223333333336e-4,0.025466932499999997,0.20386966666666667,0.58192475,0.8121166666666667,0.69689375,0.283507,0.050499125,0.0029808716666666667,1.0533246500000001e-4,8.001998999999999e-7,2.12638e-8
dts_longline_4,3,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
dts_longline_4,3,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
dts_longline_4,3,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
dts_longline_4,3,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
dts_longline_5,4,SAB,0.011602796666666667,0.027321842857142856,0.08142752857142857,0.21353914285714287,0.43708385714285714,0.6580727142857143,0.7862435714285714,0.8381958571428572,0.8559771428571429,0.8616918571428571,0.8634904285714285,0.8640527142857143,0.8642228333333333,0.864262
dts_longline_5,4,SJU,3.04244e-8,4.44368875e-6,4.2729223333333336e-4,0.025466932499999997,0.20386966666666667,0.58192475,0.8121166666666667,0.69689375,0.283507,0.050499125,0.0029808716666666667,1.0533246500000001e-4,8.001998999999999e-7,2.12638e-8
dts_longline_5,4,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
dts_longline_5,4,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
dts_longline_5,4,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
dts_longline_5,4,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
dts_trap_1,5,SAB,0.011602796666666667,0.027321842857142856,0.08142752857142857,0.21353914285714287,0.43708385714285714,0.6580727142857143,0.7862435714285714,0.8381958571428572,0.8559771428571429,0.8616918571428571,0.8634904285714285,0.8640527142857143,0.8642228333333333,0.864262
dts_trap_1,5,SJU,3.04244e-8,4.44368875e-6,4.2729223333333336e-4,0.025466932499999997,0.20386966666666667,0.58192475,0.8121166666666667,0.69689375,0.283507,0.050499125,0.0029808716666666667,1.0533246500000001e-4,8.001998999999999e-7,2.12638e-8
dts_trap_1,5,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
dts_trap_1,5,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
dts_trap_1,5,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
dts_trap_1,5,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
dts_trap_2,6,SAB,0.011602796666666667,0.027321842857142856,0.08142752857142857,0.21353914285714287,0.43708385714285714,0.6580727142857143,0.7862435714285714,0.8381958571428572,0.8559771428571429,0.8616918571428571,0.8634904285714285,0.8640527142857143,0.8642228333333333,0.864262
dts_trap_2,6,SJU,3.04244e-8,4.44368875e-6,4.2729223333333336e-4,0.025466932499999997,0.20386966666666667,0.58192475,0.8121166666666667,0.69689375,0.283507,0.050499125,0.0029808716666666667,1.0533246500000001e-4,8.001998999999999e-7,2.12638e-8
dts_trap_2,6,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
dts_trap_2,6,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
dts_trap_2,6,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
dts_trap_2,6,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
dts_trap_3,7,SAB,0.011602796666666667,0.027321842857142856,0.08142752857142857,0.21353914285714287,0.43708385714285714,0.6580727142857143,0.7862435714285714,0.8381958571428572,0.8559771428571429,0.8616918571428571,0.8634904285714285,0.8640527142857143,0.8642228333333333,0.864262
dts_trap_3,7,SJU,3.04244e-8,4.44368875e-6,4.2729223333333336e-4,0.025466932499999997,0.20386966666666667,0.58192475,0.8121166666666667,0.69689375,0.283507,0.050499125,0.0029808716666666667,1.0533246500000001e-4,8.001998999999999e-7,2.12638e-8
dts_trap_3,7,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
dts_trap_3,7,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
dts_trap_3,7,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
dts_trap_3,7,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
dts_trap_4,8,SAB,0.011602796666666667,0.027321842857142856,0.08142752857142857,0.21353914285714287,0.43708385714285714,0.6580727142857143,0.7862435714285714,0.8381958571428572,0.8559771428571429,0.8616918571428571,0.8634904285714285,0.8640527142857143,0.8642228333333333,0.864262
dts_trap_4,8,SJU,3.04244e-8,4.44368875e-6,4.2729223333333336e-4,0.025466932499999997,0.20386966666666667,0.58192475,0.8121166666666667,0.69689375,0.283507,0.050499125,0.0029808716666666667,1.0533246500000001e-4,8.001998999999999e-7,2.12638e-8
dts_trap_4,8,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
dts_trap_4,8,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
dts_trap_4,8,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
dts_trap_4,8,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
dts_trap_5,9,SAB,0.011602796666666667,0.027321842857142856,0.08142752857142857,0.21353914285714287,0.43708385714285714,0.6580727142857143,0.7862435714285714,0.8381958571428572,0.8559771428571429,0.8616918571428571,0.8634904285714285,0.8640527142857143,0.8642228333333333,0.864262
dts_trap_5,9,SJU,3.04244e-8,4.44368875e-6,4.2729223333333336e-4,0.025466932499999997,0.20386966666666667,0.58192475,0.8121166666666667,0.69689375,0.283507,0.050499125,0.0029808716666666667,1.0533246500000001e-4,8.001998999999999e-7,2.12638e-8
dts_trap_5,9,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
dts_trap_5,9,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
dts_trap_5,9,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
dts_trap_5,9,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
dts_trawl_1,10,SAB,2.9891166666666666e-6,2.0249522857142858e-5,2.2658292857142856e-4,0.002527746,0.02729390142857143,0.22333235714285715,0.7178258571428572,0.9603224285714286,0.9941202857142857,0.9973067142857143,0.9975928571428572,0.9976184285714286,0.9976208333333333,0.997621
dts_trawl_1,10,SJU,1.99569e-9,3.8032600999999998e-6,0.0018944966666666666,0.240454175,0.9077753333333334,0.99545525,0.999823,0.99159175,0.7916053333333334,0.38489125,0.10935486666666666,0.0203415375,0.0019196953333333333,3.37811e-4
dts_trawl_1,10,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
dts_trawl_1,10,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
dts_trawl_1,10,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
dts_trawl_1,10,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
dts_trawl_2,11,SAB,2.9891166666666666e-6,2.0249522857142858e-5,2.2658292857142856e-4,0.002527746,0.02729390142857143,0.22333235714285715,0.7178258571428572,0.9603224285714286,0.9941202857142857,0.9973067142857143,0.9975928571428572,0.9976184285714286,0.9976208333333333,0.997621
dts_trawl_2,11,SJU,1.99569e-9,3.8032600999999998e-6,0.0018944966666666666,0.240454175,0.9077753333333334,0.99545525,0.999823,0.99159175,0.7916053333333334,0.38489125,0.10935486666666666,0.0203415375,0.0019196953333333333,3.37811e-4
dts_trawl_2,11,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
dts_trawl_2,11,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
dts_trawl_2,11,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
dts_trawl_2,11,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
dts_trawl_3,12,SAB,2.9891166666666666e-6,2.0249522857142858e-5,2.2658292857142856e-4,0.002527746,0.02729390142857143,0.22333235714285715,0.7178258571428572,0.9603224285714286,0.9941202857142857,0.9973067142857143,0.9975928571428572,0.9976184285714286,0.9976208333333333,0.997621
dts_trawl_3,12,SJU,1.99569e-9,3.8032600999999998e-6,0.0018944966666666666,0.240454175,0.9077753333333334,0.99545525,0.999823,0.99159175,0.7916053333333334,0.38489125,0.10935486666666666,0.0203415375,0.0019196953333333333,3.37811e-4
dts_trawl_3,12,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
dts_trawl_3,12,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
dts_trawl_3,12,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
dts_trawl_3,12,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
dts_trawl_4,13,SAB,2.9891166666666666e-6,2.0249522857142858e-5,2.2658292857142856e-4,0.002527746,0.02729390142857143,0.22333235714285715,0.7178258571428572,0.9603224285714286,0.9941202857142857,0.9973067142857143,0.9975928571428572,0.9976184285714286,0.9976208333333333,0.997621
dts_trawl_4,13,SJU,1.99569e-9,3.8032600999999998e-6,0.0018944966666666666,0.240454175,0.9077753333333334,0.99545525,0.999823,0.99159175,0.7916053333333334,0.38489125,0.10935486666666666,0.0203415375,0.0019196953333333333,3.37811e-4
dts_trawl_4,13,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
dts_trawl_4,13,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
dts_trawl_4,13,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
dts_trawl_4,13,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
dts_trawl_5,14,SAB,2.9891166666666666e-6,2.0249522857142858e-5,2.2658292857142856e-4,0.002527746,0.02729390142857143,0.22333235714285715,0.7178258571428572,0.9603224285714286,0.9941202857142857,0.9973067142857143,0.9975928571428572,0.9976184285714286,0.9976208333333333,0.997621
dts_trawl_5,14,SJU,1.99569e-9,3.8032600999999998e-6,0.0018944966666666666,0.240454175,0.9077753333333334,0.99545525,0.999823,0.99159175,0.7916053333333334,0.38489125,0.10935486666666666,0.0203415375,0.0019196953333333333,3.37811e-4
dts_trawl_5,14,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
dts_trawl_5,14,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
dts_trawl_5,14,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
dts_trawl_5,14,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
non_dts_other_1,15,SAB,0.011602796666666667,0.027321842857142856,0.08142752857142857,0.21353914285714287,0.43708385714285714,0.6580727142857143,0.7862435714285714,0.8381958571428572,0.8559771428571429,0.8616918571428571,0.8634904285714285,0.8640527142857143,0.8642228333333333,0.864262
non_dts_other_1,15,SJU,3.04244e-8,4.44368875e-6,4.2729223333333336e-4,0.025466932499999997,0.20386966666666667,0.58192475,0.8121166666666667,0.69689375,0.283507,0.050499125,0.0029808716666666667,1.0533246500000001e-4,8.001998999999999e-7,2.12638e-8
non_dts_other_1,15,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
non_dts_other_1,15,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
non_dts_other_1,15,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
non_dts_other_1,15,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
non_dts_other_2,16,SAB,0.011602796666666667,0.027321842857142856,0.08142752857142857,0.21353914285714287,0.43708385714285714,0.6580727142857143,0.7862435714285714,0.8381958571428572,0.8559771428571429,0.8616918571428571,0.8634904285714285,0.8640527142857143,0.8642228333333333,0.864262
non_dts_other_2,16,SJU,3.04244e-8,4.44368875e-6,4.2729223333333336e-4,0.025466932499999997,0.20386966666666667,0.58192475,0.8121166666666667,0.69689375,0.283507,0.050499125,0.0029808716666666667,1.0533246500000001e-4,8.001998999999999e-7,2.12638e-8
non_dts_other_2,16,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
non_dts_other_2,16,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
non_dts_other_2,16,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
non_dts_other_2,16,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
non_dts_other_3,17,SAB,0.011602796666666667,0.027321842857142856,0.08142752857142857,0.21353914285714287,0.43708385714285714,0.6580727142857143,0.7862435714285714,0.8381958571428572,0.8559771428571429,0.8616918571428571,0.8634904285714285,0.8640527142857143,0.8642228333333333,0.864262
non_dts_other_3,17,SJU,3.04244e-8,4.44368875e-6,4.2729223333333336e-4,0.025466932499999997,0.20386966666666667,0.58192475,0.8121166666666667,0.69689375,0.283507,0.050499125,0.0029808716666666667,1.0533246500000001e-4,8.001998999999999e-7,2.12638e-8
non_dts_other_3,17,MIP,2.13534475e-15,5.340882471428572e-13,3.515572844292857e-7,0.005977057751428571,0.2815609,0.8059465,0.7988180714285714,0.7137959285714286,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096,0.6315096
non_dts_other_3,17,SJZ,1.519031e-5,0.0021095739714285713,0.10955831428571428,0.5586884285714285,0.9044804285714286,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469,0.96469
non_dts_other_3,17,Petrale sole,2.0240565727500003e-12,9.389655293324998e-10,5.405679024733333e-7,8.290871470000001e-4,0.05403144166666667,0.43682742500000005,0.7021418333333334,0.898847875,0.9976693333333334,0.9994146250000001,0.9994143333333334,0.999414,0.999414,0.999414
non_dts_other_3,17,Petrale sole,3.51477951375e-12,1.9074789082625e-9,2.0394515151833336e-6,0.0037741826256249993,0.21716238333333332,0.6417619999999999,0.8692245,0.994708875,0.9997225000000001,0.999722125,0.9997211666666667,0.99972075,0.99972075,0.99972075
